,LON,LAT,NUMBER,STREET,UNIT,CITY,DISTRICT,REGION,POSTCODE,ID,HASH
1503,-88.5954105,35.0755075,176,luther ingle rd,,statewide,,tn,,,3e44239c0a8967ce
1504,-88.57243509999999,35.09093920000001,,luther ingle rd e of,,statewide,,tn,,,145cd8362008ffeb
1505,-88.8148954,35.6093146,351,dr martin luther king,,statewide,,tn,,,27a325fad0e4c3db
1506,-86.8755121,35.626133100000004,,luther sharp rd,,statewide,,tn,,,19d3f8b81c4e2caa
1507,-86.8900001,35.6143164,,luther sharp rd s of,,statewide,,tn,,,afd5ea537473bbd1
1508,-88.8855763,36.4795439,,luther allen rd,,statewide,,tn,,,2620c29a7d784415
1509,-89.061555,36.429716799999994,,martin luther king w,,statewide,,tn,,,b500170663398b52
1510,-89.06078120000001,36.4292626,,martin luther king dr w,,statewide,,tn,,,22657b48330f0d1a
1511,-88.89047120000001,36.4693434,,luther allen,,statewide,,tn,,,e7ad1d3ddb0ddaaf
1512,-89.04460870000001,36.4273816,1101,martin luther king e,,statewide,,tn,,,bcdd28f5fd5aa383
1513,-89.26423299999999,36.3142211,766,luther davis rd,,statewide,,tn,,,8cd813f2d24608a6
1514,-89.26455059999999,36.31769370000001,,luther davis,,statewide,,tn,,,6bcbeceda5a805f5
1515,-89.2700668,36.31452879999999,709,luther davis rd 791 &,,statewide,,tn,,,efa2b29e283451f4
1516,-84.6837291,35.8750511,510,martin luther king jr. dr.,,statewide,,tn,,,4dba697ae89c5664
1517,-84.68457140000001,35.87474279999999,502,martin luther king jr dr.,,statewide,,tn,,,0569bd214b3ee8e8
1518,-84.68493070000001,35.8753594,501,martin luther king jr. d,,statewide,,tn,,,6926e2d93813af7a
1519,-84.5521146,36.4092386,460,luther phillips rd,,statewide,,tn,,,27af1b91cf643358
1520,-83.5458388,35.9481465,2860,luther catlett cir,,statewide,,tn,,,bee92618b03e2047
1521,-83.4993714,35.935610100000005,920,luther way,,statewide,,tn,,,68e0193fe64b742b
1522,-83.45113559999999,35.8825499,,luther clinton way,,statewide,,tn,,,5271bb4c3bb3d80e
1523,-85.9566768,36.19886760000001,8,luther allen ln,,statewide,,tn,,,69b27f8f3b314237
1524,-87.7582869,36.5766261,288,luther mathis rd,,statewide,,tn,,,7cc09782ebbd5007
1525,-85.31084320000001,35.0453593,100,w  martin luther king blvd,816,CHATTANOOGA,,tn,37402,,95326d92656d7989
1526,-85.30464429999999,35.0441279,326,e  martin luther king blvd,,CHATTANOOGA,,tn,37403,,604034960a00c229
1527,-85.10739190000001,35.1204495,7085,luther trl,,HAMILTON COUNTY,,tn,37363,,c1f1e676fb5f576a
1528,-83.9338975,35.7949982,420,luther jackson dr,,BLOUNT COUNTY,,tn,37804,,4df7e644b15a4542
1529,-83.9230276,35.8360183,221,luther anderson dr,,BLOUNT COUNTY,,tn,37853,,f18ec334a2dc3f9b
1530,-83.9355011,35.7870697,2710,luther rd,,BLOUNT COUNTY,,tn,37804,,c0c9a0c03600022d
1531,-84.02921020000001,35.7332181,115,luther mac ln,,BLOUNT COUNTY,,tn,37801,,118965ed41039845
